Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5760	-53.09951	-97.66072	44.56121	0.00370111	0.0446323	0.016342	0.0195537	0.0393733	0.0523526	0.0118881	0.0196117	0.0241787	0.0267471	0.0249331	0.0140243	0.00109785	0.114622	0.0316509	0.0185266	0.125527	0.00219686	0.0234194	0.0196974	0.0568692	0.00876314	0.0450785	0.0377582	0.0139146	0.0132058	0.0700931	0.0406531	0.00134292	0.0703451	0.00603106	0.0610745	0.0228403	0.0218751	0.00192793	0.996442	0.998263	0.999458	1.00054	1.00174	1.00357	0.002577405	0.00334685	0.0403603	0.0147778	0.0176821	0.0356046	0.0473416	0.0107502	0.0177345	0.0218643	0.024187	0.0225465	0.012682	0.000992765	0.10365	0.0286214	0.0167533	0.113512	0.00198658	0.0211777	0.0178121	0.0514258	0.00792436	0.0407637	0.0341441	0.0125827	0.0119418	0.063384	0.0367619	0.00121438	0.0636119	0.00545378	0.0552286	0.0206541	0.0197812	0.00174339	0.794456	0.205544	0.7944558	1.105848
5796	-48.46672	-93.33964	44.87292	0.00608181	0.0265268	0.00941734	0.00248455	0.00549852	0.0138432	0.0181631	0.0598388	0.0143912	0.00404542	0.0481082	0.0139355	0.00154635	0.0635132	0.0313559	0.00577318	0.00402807	0.03425	0.000180944	0.0085308	0.00368853	0.0138148	0.0126161	0.00270618	0.0147609	0.000744975	0.022767	0.00579893	0.00577281	0.0148963	0.00792102	0.0118405	0.0231551	0.000243054	0.0128649	0.861752	0.930006	0.977616	1.0229	1.07526	1.16043	0.1075835	0.0115821	0.0505172	0.0179342	0.00473154	0.0104713	0.0263628	0.0345895	0.113956	0.0274063	0.00770403	0.0916166	0.0265385	0.00294485	0.120953	0.0597136	0.0109944	0.00767099	0.0652253	0.000344588	0.0162459	0.00702439	0.0263086	0.0240259	0.0051536	0.0281105	0.00141872	0.0433572	0.0110434	0.0109936	0.0283684	0.0150847	0.0225488	0.0440963	0.000462868	0.0244997	0.825366	0.174634	0.8253662	0.525104
5832	-55.22862	-99.43303	44.20441	0.0860329	0.0525581	0.0651932	0.0098451	0.0481575	0.0229362	0.0470974	0.05131	0.00869672	0.0155414	0.0289834	0.0448265	0.00772065	0.141888	0.0180662	0.00161529	0.0309016	0.0287991	0.0143563	0.0350576	0.012731	0.0850907	0.0246369	0.0027481	0.0285032	0.019998	0.0865525	0.0499885	0.0296408	0.0312849	0.0451667	0.012112	0.128074	0.0529076	0.0347434	0.997106	0.998587	0.999559	1.00044	1.00141	1.0029	0.002095735	0.0612874	0.0374409	0.0464418	0.00701337	0.034306	0.0163391	0.0335508	0.0365518	0.0061953	0.0110712	0.0206469	0.0319331	0.00549998	0.101077	0.0128699	0.00115069	0.0220134	0.0205157	0.010227	0.024974	0.00906919	0.0606162	0.0175506	0.00195767	0.0203049	0.014246	0.0616575	0.0356104	0.0211152	0.0222865	0.0321755	0.00862826	0.0912363	0.0376899	0.0247502	0.893901	0.106099	0.8939012	1.403761
5868	-53.73496	-98.0845	44.34954	0.0869335	0.0130653	0.00448323	0.00996442	0.0165973	0.00650577	0.0121036	0.005037	0.00330561	0.0233409	0.00608706	0.0304206	0.0155416	0.0213346	0.00407328	0.000902294	0.0279404	0.0103027	0.0220776	0.016805	0.0045063	0.000848836	0.0232939	0.00312849	0.0143774	0.0314489	0.0378963	0.0276708	0.000392703	0.00256899	0.0198353	0.000365321	0.0185803	0.00691164	0.00383184	0.418321	0.653746	0.875812	1.1418	1.52965	2.39051	0.6301598	0.163262	0.0245368	0.00841955	0.0187133	0.03117	0.0122179	0.0227307	0.00945953	0.00620796	0.0438344	0.0114315	0.0571302	0.0291873	0.0400665	0.00764965	0.00169452	0.0524724	0.0193485	0.0414619	0.03156	0.00846287	0.00159412	0.0437462	0.00587534	0.0270008	0.0590613	0.0711696	0.051966	0.0007375	0.00482458	0.0372509	0.000686076	0.0348939	0.0129801	0.00719623	0.901466	0.0985343	0.9014657	0.5324789
5904	-46.09472	-90.30284	44.20812	0.00531699	0.0392197	0.00240552	0.00770325	0.0323881	0.00732381	0.0395192	0.0417607	0.0100893	0.00139755	0.00152788	0.013673	0.0582298	0.0999818	0.00895591	0.0038766	0.0172926	0.0416821	0.0538393	0.101062	0.0214942	0.00937949	0.0516267	0.0269819	0.0388848	0.0144718	0.0830204	0.0190336	0.00594209	0.0213933	0.0558106	0.000196569	0.0377866	0.0143079	0.00389732	0.51827	0.725752	0.904833	1.10518	1.37788	1.9295	0.4752433	0.00536272	0.0395571	0.00242621	0.00776951	0.0326667	0.0073868	0.0398591	0.0421199	0.0101761	0.00140957	0.00154102	0.0137906	0.0587306	0.100842	0.00903294	0.00390994	0.0174413	0.0420406	0.0543024	0.101931	0.0216791	0.00946016	0.0520707	0.0272139	0.0392193	0.0145962	0.0837345	0.0191973	0.0059932	0.0215773	0.0562906	0.00019826	0.0381116	0.014431	0.00393084	0.940792	0.0592084	0.9407916	0.9914723
5940	-46.92006	-91.58214	44.66208	0.0040771	0.077066	0.0188071	0.0211346	0.0276617	0.00784532	0.00292469	0.0173044	0.0150466	0.071582	0.0108119	0.0834152	0.0241954	0.0349801	0.00907754	0.0107641	0.00751415	0.0118701	0.00144996	0.10105	0.011798	0.0120298	0.0352166	0.0412772	0.0739386	0.00276037	0.0367991	0.010148	0.0128335	0.0237464	0.0631723	0.0110393	0.0469871	0.00561197	0.001931	0.915902	0.958062	0.986723	1.01346	1.04377	1.09182	0.06351885	0.00430134	0.0813046	0.0198415	0.022297	0.0291831	0.00827681	0.00308555	0.0182562	0.0158741	0.075519	0.0114066	0.088003	0.0255261	0.036904	0.0095768	0.0113561	0.00792743	0.0125229	0.00152971	0.106608	0.0124469	0.0126914	0.0371535	0.0435475	0.0780052	0.00291219	0.0388231	0.0107062	0.0135394	0.0250525	0.0666467	0.0116465	0.0495714	0.00592063	0.00203721	0.925935	0.0740646	0.9259354	0.9478672
5976	-45.5433	-90.22717	44.68387	0.00492479	0.0113152	0.0171674	0.0329554	0.0434467	0.00927332	0.0249127	0.0106242	0.00629126	0.0870319	0.0474522	0.00188419	0.000884254	0.0529253	0.0160729	0.0365889	0.00305725	0.00262067	0.00675395	0.0430628	0.0269649	0.0546506	0.0425744	0.0184979	0.0330117	0.0395878	0.0046676	0.00607692	0.00922704	0.0215061	0.00553175	0.0240077	0.00319232	0.0588846	0.033455	0.828804	0.912492	0.971834	1.02898	1.0959	1.20656	0.1357715	0.00585531	0.0134532	0.0204111	0.0391822	0.0516558	0.0110255	0.0296199	0.0126316	0.00747997	0.103476	0.056418	0.0022402	0.00105133	0.0629252	0.0191099	0.0435022	0.0036349	0.00311583	0.00803008	0.0511993	0.0320597	0.0649766	0.0506187	0.021993	0.0392491	0.0470677	0.00554952	0.00722512	0.0109705	0.0255696	0.00657694	0.0285438	0.00379549	0.0700106	0.0397761	0.937758	0.0622422	0.9377578	0.8410816
6012	-53.10214	-97.20971	44.10756	0.0164465	0.0328461	0.00120192	0.0301215	0.0151258	0.00388042	0.0195424	0.00234428	0.00455277	0.00546707	0.017531	0.000595415	0.015634	0.0213895	0.00918585	0.0188984	0.0077782	0.00074033	0.00512907	0.0230248	0.00811297	0.0431718	0.033064	0.00682359	0.0277182	0.00712618	0.000537318	0.0354238	0.0148229	0.00560029	0.00174273	0.062731	0.0123182	0.0176946	0.00872872	0.299591	0.555523	0.832438	1.20129	1.80011	3.33788	0.871541	0.0306236	0.06116	0.002238	0.0560867	0.0281645	0.00722541	0.0363884	0.0043651	0.00847735	0.0101798	0.0326431	0.00110867	0.0291109	0.0398277	0.0171042	0.0351891	0.0144831	0.00137851	0.00955042	0.0428726	0.0151065	0.0803866	0.0615658	0.0127056	0.0516118	0.0132691	0.0010005	0.0659597	0.0276005	0.0104278	0.003245	0.116806	0.0229367	0.0329477	0.016253	0.718225	0.281775	0.7182249	0.5370514
6048	-62.22076	-106.9311	44.71038	0.0546184	0.013186	0.0358421	0.000766534	0.00774533	0.00210164	0.0287113	0.0417105	0.00197058	0.0104704	0.004459	0.000502467	0.0263358	0.0387735	0.0202585	0.0166914	0.0224827	0.0162834	0.00202639	0.0553481	0.0148499	0.00193872	0.0239782	0.00758635	0.0435964	0.00487191	0.0248898	0.0592429	0.0143228	0.013711	0.0186017	0.0496662	0.0111495	0.00236931	0.002441	0.746405	0.86706	0.956473	1.04551	1.15332	1.33976	0.2114887	0.0787577	0.0190137	0.0516829	0.00110531	0.0111685	0.00303048	0.0414006	0.060145	0.0028415	0.0150979	0.00642971	0.000724538	0.0379752	0.0559099	0.029212	0.0240683	0.0324192	0.02348	0.00292198	0.0798099	0.0214129	0.00279556	0.0345756	0.0109392	0.0628643	0.00702511	0.0358901	0.0854261	0.0206529	0.0197707	0.0268229	0.0716168	0.0160771	0.00341646	0.00351983	0.912226	0.0877738	0.9122262	0.6934996
6084	-53.74685	-98.06301	44.31616	0.00174319	0.00457026	0.01801	0.0130316	0.010789	0.00051377	0.00854091	0.000484413	0.000270032	0.00132659	0.0058665	0.00273461	0.00545715	0.0519798	0.00497169	0.000118715	0.00661704	0.00100401	0.00544193	0.0190964	0.00540233	0.0312233	0.0061988	0.0106016	0.0337633	0.0283201	0.00364377	0.0102958	0.00712235	0.00167182	0.00147332	0.000557481	0.0170364	0.00205874	0.0240709	0.432893	0.664755	0.880387	1.13586	1.50431	2.31004	0.6054008	0.005038	0.0132086	0.0520508	0.0376627	0.0311814	0.00148485	0.0246842	0.00140001	0.000780423	0.003834	0.0169548	0.00790332	0.0157718	0.150227	0.0143687	0.000343099	0.019124	0.0029017	0.0157278	0.0551906	0.0156133	0.0902388	0.0179152	0.0306397	0.0975796	0.0818481	0.0105309	0.0297559	0.0205844	0.00483175	0.00425805	0.00161118	0.0492372	0.00594999	0.0695676	0.974533	0.0254668	0.9745332	0.3460075
6120	-53.79632	-98.27033	44.474	0.0381127	0.00275293	0.0211469	0.0257065	0.0100859	0.00526223	0.00702938	0.0127579	0.0635285	0.0494439	0.00672017	0.0248308	0.0103989	0.0518923	0.00642303	0.000347954	0.0166476	0.0311661	0.0258364	0.0407944	0.0271261	0.0240712	0.0141817	0.00614714	0.00475198	0.0558272	0.0340768	0.00532119	0.0372566	0.00635613	0.00462379	0.00067591	0.00191779	0.0109168	0.0302729	0.547366	0.745345	0.912384	1.09603	1.34166	1.82693	0.4357483	0.0533487	0.00385344	0.0296007	0.0359829	0.0141179	0.00736587	0.00983945	0.0178581	0.0889247	0.0692096	0.00940662	0.0347571	0.0145559	0.0726368	0.0089907	0.000487052	0.0233026	0.0436252	0.0361648	0.0571024	0.0379701	0.0336939	0.019851	0.00860453	0.00665164	0.0781447	0.0476994	0.0074484	0.0521503	0.00889706	0.0064722	0.000946113	0.00268445	0.0152809	0.0423748	0.780395	0.219605	0.7803952	0.7144077
6156	-46.30446	-90.07077	43.7663	0.00966866	0.0485906	0.000398193	0.00325056	0.00613318	0.00265137	0.00634564	0.00225955	0.00982695	0.0100757	0.00353662	0.000670104	0.00282457	0.0152278	0.00428116	0.000463429	0.00652605	0.00188323	0.000247209	0.0292102	0.0102656	0.00558805	0.0011149	0.0143486	0.0159368	0.0339625	0.00877384	0.00918921	0.0409932	0.000372557	0.0104469	0.00011672	0.0153334	0.00505788	0.00651308	0.203356	0.459871	0.784781	1.27424	2.17452	4.91747	1.1517	0.028264	0.142043	0.00116402	0.00950222	0.0179289	0.00775065	0.0185499	0.00660524	0.0287267	0.0294539	0.0103384	0.00195889	0.00825696	0.0445149	0.0125149	0.00135472	0.0190773	0.00550516	0.000722656	0.085389	0.030009	0.0163353	0.00325914	0.0419445	0.0465875	0.0992813	0.0256482	0.0268624	0.119834	0.00108908	0.0305389	0.000341201	0.0448234	0.0147855	0.0190394	0.612583	0.387417	0.6125826	0.3420841
6192	-48.0656	-93.00715	44.94155	0.00928692	0.0136385	0.00322359	0.00212513	0.0100771	0.000622487	0.00363446	0.0153565	0.013592	0.0115727	0.00899717	0.00541726	0.0151334	0.0350336	0.00109568	0.00710055	0.00985834	0.00671887	0.0116947	0.00334626	0.0368366	0.00288618	0.00530761	0.00580496	0.031978	0.0667461	0.0169371	0.0106914	0.0438896	0.000871358	0.00595197	0.00713205	0.0210526	0.00632139	0.00400862	0.951896	0.976243	0.992527	1.00753	1.02433	1.05053	0.03564661	0.0204584	0.0300448	0.00710135	0.00468152	0.0221991	0.0013713	0.00800646	0.0338292	0.0299422	0.0254939	0.0198201	0.0119339	0.0333379	0.0771766	0.0024137	0.015642	0.0217172	0.0148012	0.0257626	0.00737159	0.0811484	0.00635806	0.0116923	0.0127879	0.0704454	0.147037	0.0373114	0.0235523	0.0966857	0.00191954	0.0131118	0.0157114	0.0463774	0.0139256	0.00883072	0.817346	0.182654	0.8173457	0.4539407
6228	-49.68422	-93.50919	43.82497	0.00260936	0.00240728	0.00649321	0.00220163	0.002561	0.00217498	0.00126987	0.00148408	0.00261068	0.0136286	0.00202976	0.00145369	0.00253443	0.0182054	0.0125031	0.00493065	0.000458492	0.00233757	0.00449687	0.00223133	0.00158698	0.0118714	0.0223646	0.00296201	0.015127	0.00219053	0.00182876	0.00503199	0.0190317	0.00347496	0.000332877	0.00777058	0.00367279	0.000137073	0.00539022	0.324544	0.577627	0.842633	1.18676	1.73122	3.08124	0.813693	0.0136334	0.0125775	0.0339256	0.011503	0.0133807	0.0113638	0.00663479	0.00775401	0.0136402	0.0712067	0.0106051	0.00759521	0.0132418	0.0951193	0.0653261	0.0257616	0.00239552	0.0122133	0.0234952	0.0116582	0.0082916	0.0620255	0.11685	0.0154759	0.0790354	0.011445	0.00955486	0.026291	0.0994363	0.0181559	0.00173921	0.0405996	0.0191895	0.000716175	0.0281627	0.814167	0.185833	0.8141674	0.1913956
6264	-51.22311	-95.60955	44.38644	0.0095112	0.0381521	0.0456009	0.00385406	0.0177168	0.00390115	0.00226818	0.00764269	0.0227929	0.0260953	0.00166534	0.0258051	0.0186634	0.0148807	0.0544396	0.0180401	0.00675806	0.00567943	0.0275117	0.0324687	0.0154322	0.00848125	0.00841283	0.0386861	0.0132517	0.120976	0.00455225	0.0989318	0.00558563	0.0403579	0.0095226	0.045583	0.00410176	0.0157343	0.00613626	0.53623	0.737911	0.909535	1.09946	1.35518	1.86487	0.4506107	0.0116105	0.0465728	0.0556657	0.00470471	0.0216272	0.00476219	0.0027688	0.00932954	0.0278237	0.0318549	0.00203291	0.0315007	0.0227827	0.0181651	0.0664552	0.0220218	0.00824965	0.00693297	0.0335839	0.039635	0.0188383	0.0103532	0.0102697	0.0472247	0.0161765	0.147677	0.005557	0.120767	0.00681846	0.0492654	0.0116244	0.0556438	0.00500707	0.0192071	0.00749062	0.945746	0.0542536	0.9457464	0.8191927
6300	-54.1412	-98.32977	44.18857	0.00349564	0.00225846	0.0081455	0.0121617	0.0110084	0.000222193	0.0108356	0.0285599	0.00743857	0.0180878	0.000619011	0.00601368	0.00186023	0.00748489	0.0115884	0.0052828	0.0151295	0.0156283	0.0098096	0.00459725	0.011102	0.00818359	0.00902841	0.0111213	0.00505343	0.0203913	0.00078249	0.0279823	0.00954761	0.010962	0.0384298	0.0182172	0.0188537	0.00986053	0.00522364	0.348709	0.598216	0.85189	1.17386	1.67164	2.86772	0.7617667	0.00908037	0.00586665	0.021159	0.0315915	0.0285958	0.000577175	0.0281468	0.0741881	0.0193226	0.0469854	0.00160796	0.0156213	0.00483217	0.0194429	0.0301023	0.0137228	0.0393008	0.0405966	0.0254817	0.0119419	0.0288388	0.0212579	0.0234525	0.0288891	0.0131269	0.052969	0.00203262	0.0726875	0.0248011	0.0284751	0.0998262	0.0473215	0.0489749	0.025614	0.0135691	0.850798	0.149202	0.8507982	0.3849667
6336	-48.77029	-93.58838	44.8181	0.000395007	0.0369673	0.0254556	0.0135958	0.0121753	0.0185985	0.0106051	0.00785101	0.00305744	0.0211095	0.00257421	0.0203513	0.0226804	0.0227657	0.000694071	0.0308848	0.024953	0.00305647	0.00915151	0.124395	0.00309466	0.0341897	0.016648	0.0300989	0.00343201	0.0585766	0.0190376	0.0391102	0.0144069	0.0104662	0.013047	0.0208268	0.0015162	0.00454475	0.0391497	0.88468	0.941992	0.981529	1.01882	1.06158	1.13035	0.08859746	0.000549031	0.0513818	0.0353814	0.0188972	0.0169228	0.0258505	0.0147404	0.0109123	0.00424961	0.0293406	0.00357796	0.0282869	0.031524	0.0316426	0.000964707	0.0429276	0.0346828	0.00424827	0.0127199	0.1729	0.00430135	0.0475212	0.0231396	0.0418352	0.00477024	0.0814172	0.0264609	0.0543603	0.0200245	0.0145473	0.0181344	0.0289477	0.0021074	0.00631687	0.0544153	0.981534	0.0184657	0.9815343	0.7194624
6372	-48.13836	-92.57152	44.43316	0.0172747	0.014977	0.00654627	0.0114406	0.0250341	0.00808625	0.00776553	0.010967	0.00827421	0.0187513	0.00718412	0.0138098	0.00813792	0.0145752	0.0123574	0.00688802	0.00318127	0.00451275	0.00283386	0.0244625	0.0177077	0.020103	0.0232416	0.00540919	0.00656482	0.0317847	0.00454445	0.0086343	0.048537	0.0310994	0.0199158	0.035512	0.00336164	0.00410154	0.0042483	0.468381	0.690797	0.891005	1.12233	1.4476	2.13502	0.5484287	0.0351237	0.0304518	0.0133102	0.0232614	0.0509003	0.0164413	0.0157892	0.0222985	0.0168235	0.038126	0.014607	0.0280786	0.0165464	0.0296349	0.0251256	0.014005	0.00646829	0.00917552	0.00576191	0.0497383	0.0360041	0.0408742	0.0472559	0.0109982	0.0133479	0.064626	0.00923997	0.0175556	0.0986874	0.0632326	0.0404937	0.0722046	0.00683503	0.00833942	0.00863781	0.906115	0.0938846	0.9061154	0.4918253
6408	-49.23335	-94.04479	44.81144	0.0107691	0.0391486	0.00680637	0.0361066	0.0485754	0.0045333	0.00944891	0.000772539	0.0021492	0.0216619	0.00403151	0.0310226	0.0967099	0.0102123	0.00199628	0.0518333	0.00267009	0.00684187	0.0352571	0.0399382	0.0231432	0.00922557	0.00372493	3.72427e-05	0.0164816	0.0261122	0.0650593	0.00901915	0.00852479	0.00498756	0.00380607	0.0606987	0.00114065	0.00970165	0.0180245	0.8771	0.938047	0.980245	1.02015	1.06604	1.14012	0.09481937	0.0149535	0.0543601	0.00945103	0.050136	0.0674497	0.00629474	0.0131204	0.00107271	0.00298429	0.0300788	0.00559799	0.0430767	0.134287	0.0141803	0.00277195	0.0719734	0.00370757	0.00950032	0.0489565	0.0554565	0.0321356	0.0128102	0.00517228	5.17137e-05	0.0228856	0.0362583	0.0903386	0.0125236	0.0118372	0.00692551	0.00528494	0.0842836	0.00158386	0.0134713	0.0250281	0.89617	0.10383	0.8961705	0.7201722
6444	-49.62068	-94.24747	44.62679	0.0144934	0.10981	0.0157811	0.00139467	0.0308512	0.00804934	0.00122888	0.011487	0.0103942	0.0172375	0.0136195	0.0429974	0.0338545	0.0498178	0.0169798	0.0441026	0.0173013	0.00952869	0.00323237	0.0418658	0.0110459	0.012753	0.0024622	0.0163226	0.0128816	0.0447818	0.00504004	0.0019068	0.0496369	0.0263411	0.0703834	0.0227245	0.0124717	0.00922939	0.0149471	0.737995	0.862282	0.954825	1.04731	1.15971	1.35502	0.2196817	0.0179606	0.136079	0.0195564	0.00172831	0.0382316	0.00997496	0.00152286	0.014235	0.0128807	0.0213612	0.0168777	0.0532835	0.0419534	0.0617356	0.0210418	0.0546531	0.0214403	0.0118082	0.00400564	0.0518812	0.0136884	0.0158039	0.00305122	0.0202274	0.0159632	0.0554948	0.00624575	0.00236296	0.0615114	0.0326425	0.087221	0.0281608	0.0154553	0.0114373	0.0185228	0.508181	0.491819	0.5081815	0.8069547
6480	-58.88488	-103.2975	44.4126	0.000308163	0.00624083	0.0192263	0.0446375	0.00514833	0.0173479	0.00203959	0.0375371	0.00622689	0.0309253	0.0395807	0.0115395	0.0284997	0.0303537	0.00875478	0.0734105	0.0886784	0.0220861	0.0867477	0.0135247	0.0609637	0.000983188	0.000859035	0.0406212	0.00943455	0.0164142	0.172185	0.00588879	0.0110643	0.0268013	0.0346771	0.00868655	0.0212248	0.00691607	0.00207713	0.68779	0.833157	0.944644	1.0586	1.20025	1.45393	0.2706239	0.00031077	0.00629363	0.0193889	0.0450152	0.00519188	0.0174947	0.00205685	0.0378547	0.00627957	0.0311869	0.0399156	0.0116371	0.0287408	0.0306105	0.00882885	0.0740316	0.0894286	0.0222729	0.0874816	0.0136391	0.0614794	0.000991506	0.000866303	0.0409648	0.00951437	0.0165531	0.173642	0.00593861	0.0111579	0.027028	0.0349705	0.00876004	0.0214044	0.00697458	0.0020947	0.989925	0.0100754	0.9899246	0.9916109
6516	-49.78241	-94.01665	44.23423	0.00327224	0.0237273	0.0368532	0.0564433	0.0130967	0.0138687	0.00377877	0.0150522	0.0120899	0.0670929	0.00475541	0.00779795	0.0224402	0.102463	0.00227885	0.0115558	0.00618208	0.00643323	0.02262	0.0362719	0.026054	0.00364588	0.000252902	0.0542108	0.0172259	0.0293365	0.0562725	0.0792972	0.00234948	0.00863629	0.0422832	0.0116796	0.041609	0.0127438	0.00213732	0.452537	0.6793	0.886352	1.12822	1.4721	2.20977	0.5733115	0.00382357	0.027725	0.0430625	0.0659533	0.0153033	0.0162054	0.00441544	0.0175883	0.0141269	0.0783972	0.00555664	0.0091118	0.0262211	0.119726	0.00266281	0.0135028	0.00722368	0.00751714	0.0264312	0.0423832	0.0304438	0.00426016	0.000295513	0.0633446	0.0201282	0.0342793	0.0657537	0.0926577	0.00274533	0.0100914	0.0494074	0.0136474	0.0486195	0.0148909	0.00249743	0.965922	0.0340776	0.9659224	0.8558078
6552	-54.14272	-98.49934	44.35662	0.0225699	0.0192827	0.00493669	0.0268612	0.00469619	0.014313	0.0142968	0.0135617	0.0375241	0.0372604	0.00401634	0.034403	0.0911	0.0813432	0.0251324	0.00152402	0.0212084	0.00985402	0.0138314	0.0412699	0.0202377	0.00291742	0.0162236	0.0373422	0.0131713	0.0173609	0.0625428	0.113047	0.00731834	0.0162618	0.0041586	0.0423384	0.0836068	0.00838887	0.0066642	0.618642	0.791197	0.929537	1.0758	1.26391	1.61644	0.3472384	0.0232543	0.0198675	0.00508641	0.0276759	0.00483861	0.0147471	0.0147304	0.0139729	0.0386621	0.0383904	0.00413815	0.0354463	0.0938628	0.0838101	0.0258946	0.00157024	0.0218516	0.0101529	0.0142509	0.0425215	0.0208514	0.0030059	0.0167156	0.0384746	0.0135707	0.0178874	0.0644396	0.116476	0.00754028	0.016755	0.00428471	0.0436224	0.0861424	0.00864328	0.00686631	0.850272	0.149728	0.8502724	0.9705656
6588	-47.38205	-91.49479	44.11273	0.0151918	0.0540205	0.0104941	0.00879043	0.00507459	0.019817	0.00429431	0.03322	0.00998622	0.0394843	0.0109421	0.0511851	0.0482186	0.0698101	0.0221917	0.00254352	0.0247403	0.025708	0.0209291	0.0204009	0.0416106	0.0656197	0.0201335	0.00559385	0.0390467	0.0226165	0.0820193	0.110424	0.0299835	0.0471473	0.000429284	0.0126597	0.118011	0.000232465	0.0145175	0.53691	0.738367	0.909711	1.09925	1.35434	1.86251	0.449694	0.0137223	0.0487952	0.00947904	0.00794014	0.00458374	0.0179001	0.00387893	0.0300067	0.00902027	0.035665	0.0098837	0.046234	0.0435545	0.0630575	0.0200451	0.00229749	0.0223472	0.0232213	0.0189047	0.0184275	0.0375857	0.0592724	0.018186	0.00505276	0.0352698	0.0204288	0.0740857	0.0997426	0.0270832	0.0425868	0.00038776	0.0114352	0.106596	0.000209979	0.0131132	0.954236	0.045764	0.954236	1.107087
6624	-57.95925	-101.2488	43.2895	0.00317039	0.00397233	0.00788108	0.019042	0.000706664	0.0113963	0.00238144	0.00082758	0.0095595	0.0115139	0.0114935	0.00231251	0.011468	0.031255	0.00920126	0.00440713	0.00211528	0.00353019	0.00209283	0.00787246	0.0116439	0.0049861	0.0185583	0.0105547	0.021252	0.0112287	0.0276903	0.0231219	0.00081188	0.00939354	0.00918119	0.00338084	0.055694	0.00447941	0.0583029	0.0979078	0.321973	0.70218	1.42414	3.10585	10.2137	1.680216	0.00743388	0.00931426	0.0184794	0.0446492	0.00165697	0.0267218	0.00558396	0.00194049	0.0224149	0.0269975	0.0269498	0.00542234	0.02689	0.0732861	0.0215749	0.0103338	0.00495987	0.00827751	0.00490722	0.0184592	0.0273025	0.0116913	0.0435151	0.0247485	0.0498313	0.0263288	0.0649276	0.0542158	0.00190368	0.0220258	0.0215279	0.00792734	0.13059	0.0105032	0.136708	0.45723	0.54277	0.4572296	0.426479
6660	-47.09277	-90.44958	43.35681	0.00121651	0.00465066	0.00797323	0.00222722	0.00415659	0.00281125	0.00105829	0.00879969	0.0134466	0.0153301	0.000560039	0.00304004	0.00914935	0.0105355	0.00258615	0.00184637	0.00125864	0.00326099	0.00171692	0.00939042	0.000318259	0.000263824	0.0044313	0.00991519	0.00746453	0.00279842	0.0180926	0.000156665	0.00370976	0.0119364	0.00760429	0.000670315	0.0143766	0.000703607	0.0156305	0.161628	0.411142	0.757831	1.31956	2.43225	6.18705	1.317762	0.00599011	0.0228999	0.0392602	0.0109668	0.0204671	0.0138426	0.00521103	0.0433297	0.0662109	0.0754855	0.00275763	0.0149692	0.0450514	0.0518767	0.0127342	0.00909154	0.00619756	0.0160571	0.00845411	0.0462385	0.00156711	0.00129907	0.0218198	0.0488224	0.0367554	0.0137794	0.0890879	0.000771419	0.0182669	0.0587751	0.0374435	0.00330064	0.0707903	0.00346456	0.0769647	0.980241	0.019759	0.980241	0.2030867
