Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2160	-56.69287	-100.5873	43.89438	0.0653273	0.0275246	0.0299738	0.0187056	0.0422225	0.0154051	0.00392176	0.00946026	0.00430272	0.0460595	0.0648435	0.000469756	0.0640876	0.0880095	0.0378883	0.0307323	0.0586449	0.0842126	0.00341899	0.0315575	0.0830866	0.0119474	0.039479	0.057876	0.0710787	0.0231152	0.00971584	0.00494685	0.00421053	0.00392575	0.00287256	0.0577324	0.0017515	0.00622058	0.00653902	0.399495	0.639228	0.869698	1.14982	1.56439	2.50316	0.6634546	0.0587864	0.0247687	0.0269727	0.0168327	0.037995	0.0138627	0.00352909	0.00851305	0.0038719	0.0414478	0.058351	0.000422721	0.0576708	0.0791975	0.0340947	0.0276552	0.0527731	0.0757808	0.00307666	0.0283978	0.0747676	0.0107511	0.0355261	0.0520811	0.0639619	0.0208008	0.00874304	0.00445155	0.00378895	0.00353269	0.00258495	0.0519519	0.00157613	0.00559775	0.0058843	0.91379	0.0862104	0.9137896	1.111266
2196	-46.84187	-91.52558	44.68371	0.00380904	0.0478436	0.0451434	0.00463361	0.0357018	0.0219844	0.0011149	0.00243031	0.0178508	0.0274463	0.10267	0.0381211	0.0109092	0.0785463	0.0553147	0.0146982	0.0148622	0.0213462	0.00481085	0.0109964	0.0222368	0.0764383	0.0103575	0.0288907	0.0335908	0.0150207	0.00187218	0.0187424	0.00075957	0.0720182	0.00386866	0.0162271	0.000629335	0.0237311	6.04137e-05	0.871711	0.935232	0.979326	1.02111	1.06925	1.14717	0.09927575	0.00430557	0.0540802	0.0510281	0.00523763	0.0403557	0.0248502	0.00126023	0.00274712	0.0201777	0.0310241	0.116054	0.0430904	0.0123313	0.0887852	0.0625253	0.0166142	0.0167996	0.0241288	0.00543797	0.0124298	0.0251355	0.0864025	0.0117076	0.0326567	0.0379696	0.0169787	0.00211623	0.0211856	0.000858584	0.0814062	0.00437296	0.0183424	0.000711373	0.0268245	6.82889e-05	0.81202	0.18798	0.8120204	0.8846774
2232	-48.32037	-93.217	44.89663	0.0276511	0.0217587	0.00247677	0.00300497	0.10942	0.0185933	0.0155513	0.00449979	0.0101515	0.0167133	0.0582439	0.0338151	0.0129147	0.0492777	0.0213717	0.00837216	0.0141826	0.0120103	0.00097083	0.0224362	0.0309647	0.0366573	0.0100109	0.0327014	0.0318591	0.0100607	0.0139794	0.0126155	0.00415906	0.0244011	0.00578925	0.0096509	0.00362389	0.00614683	2.11014e-05	0.967624	0.984077	0.995005	1.00502	1.01618	1.03346	0.02379755	0.0397253	0.0312599	0.00355828	0.00431713	0.1572	0.0267123	0.022342	0.00646469	0.0145842	0.0240113	0.0836769	0.0485809	0.0185541	0.0707955	0.030704	0.012028	0.0203756	0.0172548	0.00139476	0.0322332	0.0444859	0.0526642	0.0143823	0.0469809	0.0457708	0.0144538	0.0200837	0.0181242	0.00597518	0.0350562	0.0083172	0.0138651	0.00520631	0.00883092	3.03157e-05	0.756143	0.243857	0.756143	0.6960572
2268	-52.92306	-97.69553	44.77247	0.00966644	0.00727972	0.0132536	0.0066202	0.0106657	0.000771642	0.00481089	0.000403281	0.0491147	0.00784845	0.0343123	0.00476109	0.00416751	0.011353	0.00330938	0.00973605	0.000888681	0.00497098	0.00893651	0.0223116	0.00525441	0.0191085	0.00684835	0.0055211	0.0063056	0.0059689	0.0100918	0.00817256	0.00818227	0.0133686	0.000174981	0.0042079	0.00271586	0.00361561	0.00336924	0.846151	0.921756	0.974902	1.02574	1.08489	1.18182	0.1207942	0.0303893	0.0228859	0.0416666	0.0208125	0.0335309	0.00242588	0.0151244	0.00126783	0.154406	0.0246739	0.107871	0.0149679	0.0131018	0.0356914	0.010404	0.0306081	0.00279383	0.0156277	0.0280945	0.0701429	0.0165188	0.060073	0.0215298	0.0173572	0.0198235	0.018765	0.0317265	0.0256928	0.0257233	0.0420281	0.000550103	0.0132288	0.00853809	0.0113667	0.0105922	0.899487	0.100513	0.8994869	0.3180874
2304	-48.5679	-92.76896	44.20107	0.0105195	0.0211337	0.00143968	0.0132862	0.0723806	0.0161285	0.00893874	0.00568692	0.0263138	0.0181177	0.0166453	0.0230765	0.044282	0.0839435	0.0314022	0.00794384	0.0755752	0.00295829	0.0315744	0.0530031	0.00692272	0.0584089	0.0832577	0.00597683	0.181905	0.0181472	0.033219	0.0227585	0.0306848	0.0224374	0.00794639	0.0400442	0.00902308	0.0211531	0.00159382	0.607358	0.784125	0.926937	1.07882	1.27531	1.64648	0.3605489	0.0094956	0.0190767	0.00129955	0.011993	0.0653356	0.0145586	0.0080687	0.0051334	0.0237526	0.0163543	0.0150251	0.0208304	0.0399719	0.0757731	0.0283457	0.00717064	0.0682192	0.00267035	0.0285012	0.0478442	0.00624891	0.0527238	0.0751539	0.00539509	0.1642	0.0163809	0.0299857	0.0205433	0.0276982	0.0202535	0.00717294	0.0361466	0.00814484	0.0190942	0.00143869	0.909015	0.0909849	0.9090151	1.107828
2340	-49.09245	-93.54825	44.4558	0.00814004	0.0225122	0.00406299	0.00419644	0.0419769	0.0280443	0.00798837	0.00451614	0.0136127	0.0447638	0.000457348	0.0383544	0.031127	0.0989872	0.0179054	0.0184305	0.024097	0.0128279	0.000223348	0.0592709	0.00548203	0.0303309	0.0168683	0.00531386	0.0750575	0.00232883	0.0295137	0.0116245	0.0185505	0.00216472	0.0184871	0.00694313	0.00279434	0.0324779	0.00188339	0.546336	0.744661	0.912123	1.09634	1.34289	1.83037	0.43711	0.0109805	0.0303679	0.00548079	0.00566079	0.0566249	0.0378304	0.0107759	0.00609206	0.0183629	0.0603843	0.000616941	0.0517383	0.0419888	0.133529	0.0241535	0.0248619	0.0325057	0.0173043	0.000301286	0.0799537	0.007395	0.040915	0.0227545	0.00716815	0.101249	0.00314148	0.0398126	0.0156809	0.0250238	0.0029201	0.0249383	0.00936595	0.00376944	0.0438112	0.0025406	0.873825	0.126175	0.8738248	0.7413157
2376	-47.08326	-91.97852	44.89526	0.0176822	0.0394623	0.00598566	0.00555673	0.0263082	0.0255241	0.00465146	0.0212776	0.0223291	0.00825563	0.0022847	0.00466222	0.0175728	0.0347822	0.0184818	0.0103751	0.00338903	0.0009031	0.0139573	0.016624	0.0196923	0.0641585	0.00926941	0.0230415	0.053196	0.00470941	0.0103845	0.0126002	0.0074719	0.00223263	0.0475842	0.00788076	0.0142289	0.00551119	0.0127014	0.907103	0.953562	0.985275	1.01495	1.0487	1.10241	0.07049872	0.0297316	0.0663536	0.0100645	0.00934331	0.0442357	0.0429173	0.00782116	0.0357771	0.0375451	0.0138814	0.00384158	0.00783925	0.0295476	0.0584841	0.031076	0.0174451	0.00569845	0.00151851	0.0234683	0.0279523	0.0331115	0.107879	0.015586	0.0387428	0.0894459	0.00791859	0.0174609	0.0211864	0.0125636	0.00375403	0.0800101	0.013251	0.0239251	0.00926673	0.0213567	0.854701	0.145299	0.8547011	0.5947281
2412	-47.15343	-91.79256	44.63913	0.0019819	0.0245712	0.0113714	0.00200819	0.0131439	0.0119082	0.00789824	0.00267564	0.00902667	0.02616	0.0106982	0.00340068	0.0133007	0.0312959	0.016309	0.000984945	0.00331329	0.0213356	0.00952787	0.012598	0.0111937	0.00913474	0.0229762	0.00762628	0.0199942	0.00115938	0.00832755	0.000264885	0.00318894	0.000844669	0.016085	0.002425	0.0821734	0.0196018	0.0319037	0.624201	0.794656	0.930803	1.07434	1.25841	1.60205	0.3407704	0.00421313	0.0522338	0.0241734	0.00426904	0.0279415	0.0253146	0.0167902	0.00568789	0.019189	0.0556111	0.0227423	0.00722921	0.0282749	0.066529	0.0346698	0.0020938	0.00704342	0.0453555	0.0202544	0.026781	0.0237957	0.0194187	0.048843	0.016212	0.0425038	0.00246461	0.0177028	0.000563095	0.00677907	0.00179561	0.0341937	0.00515508	0.174685	0.0416697	0.0678211	0.962884	0.0371162	0.9628838	0.4704092
2448	-48.09698	-92.52108	44.4241	0.01273	0.138383	0.0151184	0.0195914	0.00637609	0.0291068	0.00285139	0.0103544	0.0471462	0.0248027	0.0134146	0.00385364	0.0119402	0.0605042	0.0093362	0.036901	0.0100447	0.00997474	0.0419898	0.0417635	0.0850785	0.0223697	0.0100052	0.075171	0.0336609	0.00547329	0.0424315	0.00344022	0.0290732	0.0461047	0.0299539	0.00325508	0.0371117	0.0252653	0.0335679	0.735396	0.860799	0.954313	1.04787	1.16171	1.35981	0.2222328	0.0123815	0.134595	0.0147045	0.0190551	0.00620155	0.02831	0.00277334	0.0100709	0.0458556	0.0241237	0.0130474	0.00374814	0.0116133	0.0588479	0.00908063	0.0358909	0.00976976	0.00970169	0.0408404	0.0406203	0.0827495	0.0217573	0.00973132	0.0731133	0.0327394	0.00532346	0.0412699	0.00334605	0.0282773	0.0448426	0.0291339	0.00316597	0.0360958	0.0245736	0.032649	0.990397	0.00960279	0.9903972	1.028145
2484	-50.56059	-93.944	43.38342	0.00124302	0.000888466	0.00323389	0.0106328	0.00203399	0.00104356	8.58912e-05	0.00372598	0.00651549	0.0366697	0.00177043	0.00393232	0.00451875	0.0179717	0.000244835	0.0025668	0.00401873	0.00288868	0.00517587	0.00170666	0.0142053	0.00213405	0.00347027	0.00152297	0.00544488	0.000857931	0.000573693	0.00284301	0.00038494	6.98557e-05	0.00131789	0.00209586	0.00502828	0.00267256	0.0107839	0.20196	0.458328	0.783959	1.27558	2.18184	4.95147	1.156681	0.0075668	0.00540848	0.0196861	0.0647262	0.0123817	0.00635263	0.000522857	0.0226816	0.0396626	0.223225	0.0107773	0.0239377	0.0275076	0.109401	0.00149042	0.0156252	0.0244637	0.0175846	0.0315078	0.0103892	0.0864737	0.0129909	0.021125	0.00927095	0.0331453	0.00522259	0.00349232	0.0173066	0.0023433	0.000425242	0.00802259	0.0127584	0.0306093	0.016269	0.0656462	0.835645	0.164355	0.8356454	0.1642729
2520	-55.62581	-99.68198	44.05617	0.0237679	0.013156	0.0762783	0.00219046	0.0189034	0.00187633	0.000212549	0.0114223	0.00556362	0.0424579	0.00145212	0.0386309	0.00648952	0.0665171	0.00682912	0.0577696	0.0539975	0.0274617	0.0170218	0.0165575	0.0244881	0.0321181	0.00700802	0.00974206	0.0319713	0.0426687	0.00409107	0.0119681	0.0590473	0.0206167	0.00328164	0.0273523	0.0165052	0.036572	0.0147621	0.343913	0.594189	0.850097	1.17634	1.68297	2.90771	0.7717798	0.0286103	0.0158363	0.0918189	0.00263673	0.0227547	0.00225861	0.000255852	0.0137494	0.00669712	0.051108	0.00174797	0.0465013	0.00781166	0.080069	0.00822044	0.0695392	0.0649987	0.0330566	0.0204897	0.0199308	0.0294772	0.0386616	0.00843579	0.0117269	0.038485	0.0513617	0.00492456	0.0144064	0.0710773	0.0248171	0.00395022	0.0329249	0.0198678	0.0440229	0.0177697	0.768768	0.231232	0.7687679	0.8307482
2556	-47.75311	-92.42633	44.67322	0.00254498	0.00893378	0.0133462	0.0106188	0.0482595	0.0296332	0.0186574	0.00655106	0.0157496	0.02439	0.00241806	0.00485716	0.00412112	0.10156	0.00305242	0.0114883	0.00627363	0.013013	0.0154723	0.0115177	0.0146896	0.0327434	0.000962172	0.0248435	0.0395684	0.019112	0.0439028	0.00987472	0.00563782	0.0741575	0.00692765	0.00696326	0.0648642	0.0214397	0.0202781	0.736073	0.861186	0.954446	1.04773	1.16119	1.35856	0.2215666	0.0034465	0.0120985	0.0180739	0.0143804	0.0653549	0.0401304	0.0252665	0.00887169	0.0213286	0.0330299	0.00327462	0.00657775	0.00558097	0.137536	0.0041337	0.015558	0.00849599	0.0176226	0.0209532	0.0155977	0.0198932	0.0443424	0.00130301	0.033644	0.0535851	0.0258823	0.0594548	0.0133727	0.00763495	0.100427	0.00938168	0.0094299	0.0878415	0.0290345	0.0274614	0.760051	0.239949	0.7600514	0.7384228
2592	-50.96224	-95.60844	44.6462	0.00505557	0.0376427	0.0338827	0.0216161	0.0749011	0.0279957	0.034252	0.028167	0.00256571	0.000432515	0.00851559	0.0621015	0.00077248	0.0236538	0.00566705	0.0199317	0.0210956	0.0128349	0.0855312	0.0268093	0.0108306	0.04893	0.0834775	0.012072	0.00388567	0.0140833	0.016152	0.0165206	0.0157959	0.00427369	0.0865338	0.0041182	0.0401375	0.0277569	0.00404988	0.866722	0.932618	0.978471	1.022	1.07225	1.15377	0.1034257	0.00548301	0.0408253	0.0367475	0.0234437	0.0812339	0.0303627	0.037148	0.0305485	0.00278264	0.000469084	0.00923558	0.0673522	0.000837793	0.0256537	0.0061462	0.0216169	0.0228792	0.0139201	0.0927629	0.029076	0.0117464	0.053067	0.0905355	0.0130927	0.00421421	0.015274	0.0175177	0.0179174	0.0171314	0.00463503	0.0938502	0.00446639	0.0435311	0.0301037	0.0043923	0.902901	0.0970985	0.9029015	0.9220419
2628	-55.55651	-100.352	44.79548	0.00624648	0.126135	0.0243575	0.00705852	0.0214777	0.00500933	0.0131214	0.0203512	0.0123151	0.0186745	0.000857392	0.033072	0.0453923	0.0470937	0.0144955	0.00192729	0.00586599	0.00466519	0.000355012	0.00962608	0.019953	0.0191461	0.072632	0.0215982	0.0245779	0.0145252	0.00935549	0.00174941	0.0176754	0.0434251	0.00472552	0.0180292	0.0667899	0.0146258	0.00153482	0.896361	0.948038	0.98349	1.01679	1.05481	1.11562	0.07911243	0.00812878	0.164144	0.0316973	0.00918551	0.0279498	0.00651882	0.0170754	0.0264838	0.0160261	0.0243019	0.00111576	0.0430378	0.0590707	0.0612848	0.0188635	0.00250805	0.00763363	0.00607098	0.000461991	0.0125268	0.0259655	0.0249156	0.0945188	0.0281065	0.0319842	0.0189022	0.0121746	0.00227657	0.0230017	0.0565107	0.0061495	0.0234621	0.0869162	0.019033	0.00199732	0.230676	0.769324	0.2306763	0.7684402
2664	-52.86531	-97.20001	44.33471	0.0357642	0.124306	0.0601805	0.000909175	0.0223953	0.000789928	0.0333514	0.0176778	0.00372909	0.04218	0.0350064	0.0767129	0.0208261	0.0498604	0.0169954	0.00112199	0.0391927	0.00897948	0.0119346	0.0820957	0.000275153	0.0217319	0.0785873	0.00288775	0.0132008	0.0174497	0.0297706	0.0143648	0.0129919	0.0166165	0.0886477	0.0165066	0.00366537	0.0031109	0.053082	0.677331	0.826954	0.942444	1.06107	1.20926	1.47638	0.2817044	0.0338388	0.117614	0.0569406	0.00086023	0.0211896	0.000747402	0.0315559	0.0167261	0.00352834	0.0399092	0.0331219	0.0725831	0.0197049	0.0471762	0.0160805	0.00106159	0.0370827	0.00849607	0.0112921	0.077676	0.00026034	0.0205619	0.0743566	0.00273229	0.0124901	0.0165103	0.0281679	0.0135915	0.0122925	0.015722	0.0838753	0.015618	0.00346804	0.00294342	0.0502243	0.494983	0.505017	0.4949831	1.056898
2700	-48.25866	-92.43215	44.17349	0.00148248	0.012541	0.0102135	0.000931375	0.00168488	0.000519977	0.0300916	0.00777382	0.00180269	0.00253607	0.00276553	0.013087	0.00899632	0.0329204	0.021269	0.00240504	0.00286381	0.0126637	0.00141999	0.0364879	0.000585629	0.00556193	0.0307524	0.018937	0.0444944	0.0246014	0.00577979	0.0172481	0.00279692	0.0219627	0.0522944	0.0394387	0.00668543	0.0202705	0.0524344	0.328996	0.581477	0.844381	1.1843	1.71976	3.03955	0.8038431	0.00270378	0.0228725	0.0186276	0.00169866	0.00307292	0.000948344	0.0548817	0.0141781	0.00328778	0.00462533	0.00504383	0.0238683	0.0164077	0.0600408	0.0387908	0.00438637	0.00522306	0.0230963	0.00258981	0.0665474	0.00106808	0.010144	0.0560868	0.0345377	0.0811498	0.0448686	0.0105413	0.0314575	0.00510108	0.040056	0.0953755	0.071929	0.012193	0.0369698	0.0956308	0.993105	0.00689547	0.9931045	0.5482999
2736	-53.17507	-97.90795	44.73287	0.0182899	0.0365561	0.0118774	0.0151466	0.0113367	0.0283703	0.00890377	0.00663877	0.00173052	0.020079	0.0120969	0.00834655	0.0285447	0.00554179	0.0102767	0.0251903	0.00119321	0.0138018	0.0288751	0.0102588	0.00423291	0.0346395	0.0404488	0.00915549	0.0124285	0.00254189	0.00738434	0.00725104	0.0191586	0.00542428	0.0116892	0.0160397	0.0512373	0.0090007	0.013123	0.712876	0.847841	0.949807	1.05285	1.17947	1.40277	0.2447215	0.0334484	0.0668534	0.0217212	0.0276999	0.0207325	0.0518833	0.0162831	0.0121409	0.00316476	0.0367202	0.0221227	0.0152641	0.0522022	0.0101348	0.0187939	0.0460678	0.00218214	0.0252405	0.0528065	0.0187611	0.0077411	0.0633483	0.0739723	0.0167435	0.0227291	0.00464858	0.0135044	0.0132606	0.035037	0.00991986	0.0213771	0.0293332	0.0937022	0.0164604	0.0239991	0.945114	0.0548858	0.9451142	0.54681
2772	-55.13512	-99.35307	44.21794	0.00330019	0.0441145	0.0240909	0.00123551	0.00179907	0.0028302	0.00692753	0.00902761	0.000437027	0.0097571	0.00861761	0.00640136	0.0166297	0.00802003	0.00578087	0.0143988	0.00282336	0.00497853	0.0094749	0.00326609	0.0015341	0.0419339	0.021664	0.0189612	0.00957263	0.0650313	0.0575045	0.0240233	0.00365581	0.00800756	0.0233153	0.00465926	0.011536	0.0249122	0.00235611	0.347746	0.59741	0.851532	1.17435	1.67389	2.87566	0.7637647	0.00656653	0.0877764	0.0479347	0.00245834	0.00357968	0.00563136	0.013784	0.0179626	0.000869571	0.0194141	0.0171468	0.012737	0.0330889	0.0159578	0.0115024	0.0286498	0.00561776	0.00990598	0.0188526	0.00649867	0.00305245	0.0834376	0.0431058	0.0377279	0.0190471	0.129395	0.114419	0.0478001	0.00727411	0.015933	0.0463915	0.00927073	0.0229536	0.0495688	0.00468805	0.893239	0.106761	0.8932387	0.5025781
2808	-51.4236	-95.26978	43.84618	0.00373049	0.0181136	0.0334308	0.000292621	0.00997653	0.00306885	0.0207337	0.000822791	0.00219217	0.0110306	0.00460073	0.000561277	0.00235292	0.0208802	0.0027921	0.000396733	0.00606504	0.00119382	0.00421701	0.00189429	0.0132219	0.00756741	0.00243755	0.0150911	0.0137246	0.00447424	0.0200618	0.00653438	0.000469285	0.00178975	0.0022538	0.00404606	0.00211893	0.0238708	0.000631329	0.260169	0.518584	0.814758	1.22736	1.92833	3.84365	0.9735563	0.0139908	0.0679329	0.125378	0.00109744	0.0374158	0.0115094	0.0777595	0.00308578	0.0082215	0.0413689	0.0172545	0.002105	0.00882435	0.0783088	0.0104715	0.0014879	0.0227462	0.00447728	0.0158154	0.00710432	0.0495873	0.0283807	0.00914176	0.0565976	0.0514726	0.0167801	0.0752395	0.0245065	0.00176	0.00671223	0.00845262	0.0151743	0.00794681	0.0895248	0.00236773	0.542354	0.457646	0.5423538	0.2666393
2844	-52.80148	-96.92421	44.12273	0.010574	0.0114448	0.0080814	0.000553645	0.0317819	0.0310109	0.0461255	0.0256075	0.0279366	0.0502261	0.00352398	0.0564659	0.00450447	0.0805627	0.00818081	0.000507768	0.0031504	0.00596677	0.00172349	0.0467518	0.00663388	0.0210088	0.00688851	0.00741782	0.0687706	0.0298357	0.0730075	0.0154819	0.00294089	0.0117761	0.0116754	0.0346883	0.000114821	0.0517655	0.0111156	0.367864	0.614023	0.85885	1.16435	1.6286	2.7184	0.7230999	0.0130899	0.0141678	0.0100042	0.000685373	0.0393437	0.0383893	0.0571	0.0317002	0.0345835	0.0621762	0.00436243	0.0699007	0.00557621	0.0997308	0.0101273	0.000628581	0.00389997	0.00738643	0.00213355	0.0578753	0.00821226	0.0260074	0.00852748	0.00918273	0.085133	0.0369345	0.090378	0.0191655	0.00364061	0.0145779	0.0144532	0.0429416	0.00014214	0.0640819	0.0137603	0.937631	0.0623688	0.9376312	0.8078017
2880	-50.65194	-94.61025	43.95831	0.0109443	0.0244946	0.00810888	0.0225199	0.0274254	0.0226154	0.0567408	0.0111316	0.00406065	0.00736645	0.00564505	0.0231932	0.0191809	0.0283453	0.0290539	0.0113668	0.0211448	0.00513662	0.0490765	0.0433899	0.122762	0.0321801	0.0367158	0.025555	0.0212182	0.0986979	0.0143808	0.0112123	0.0225375	0.00482952	0.024972	0.0197994	0.00865132	0.0346213	0.0398972	0.346557	0.596413	0.851089	1.17497	1.67669	2.88553	0.7662413	0.0115328	0.0258117	0.00854492	0.0237309	0.0289001	0.0238315	0.0597919	0.0117302	0.00427901	0.00776257	0.0059486	0.0244404	0.0202123	0.0298696	0.0306162	0.011978	0.0222818	0.00541283	0.0517155	0.0457231	0.129363	0.0339106	0.0386901	0.0269292	0.0223592	0.104005	0.0151541	0.0118152	0.0237494	0.00508921	0.0263148	0.0208641	0.00911653	0.0364829	0.0420426	0.950355	0.0496455	0.9503545	0.9489711
2916	-46.18895	-90.59848	44.40953	0.00457454	0.0334136	0.0171534	0.00333469	0.0310802	0.0131152	0.0466603	0.0228709	0.0138211	0.00949787	0.00109507	0.0233509	0.00144783	0.0288208	0.00527605	0.000689939	0.00279438	0.0566326	0.00191382	0.0197363	0.0103577	0.00587002	0.00449335	0.0191751	0.0529554	0.0253521	0.0648617	0.0305316	0.00303459	0.00553137	0.0145615	0.030445	0.00276671	0.0391563	0.0139324	0.480685	0.699589	0.894528	1.11791	1.42941	2.08036	0.5296784	0.00692793	0.0506033	0.0259781	0.00505023	0.0470695	0.0198623	0.0706649	0.034637	0.0209315	0.0143841	0.00165843	0.0353639	0.00219266	0.0436477	0.00799033	0.00104488	0.00423196	0.0857674	0.00289839	0.0298897	0.0156863	0.00888986	0.00680497	0.0290398	0.0801985	0.0383946	0.0982299	0.0462387	0.00459575	0.008377	0.0220527	0.0461076	0.00419005	0.0593004	0.0211	0.957086	0.0429135	0.9570865	0.6603045
2952	-47.81064	-92.08093	44.27029	0.0168687	0.00575818	0.0024243	0.0146979	0.0131536	0.00289192	0.0131294	0.0044863	0.0025546	0.00660823	0.000427217	0.00529205	0.0134736	0.00751731	0.00047559	0.00124662	0.00120613	0.0162643	0.00885401	0.028846	0.00957929	0.0146979	0.00298443	0.00773979	0.0242217	0.0290256	0.0225614	0.00890976	0.00298605	0.00854668	0.00224904	0.00151532	0.00202161	0.0189894	0.00215397	0.418438	0.653836	0.87585	1.14175	1.52944	2.38984	0.6299568	0.0520066	0.0177526	0.00747414	0.0453139	0.0405526	0.00891584	0.0404781	0.0138313	0.00787586	0.0203733	0.00131712	0.0163155	0.0415393	0.023176	0.00146625	0.00384333	0.00371851	0.0501431	0.027297	0.0889327	0.0295331	0.0453137	0.00920105	0.0238619	0.0746758	0.0894862	0.0695573	0.0274689	0.00920604	0.0263495	0.00693382	0.00467174	0.00623266	0.0585445	0.00664072	0.996038	0.00396179	0.9960382	0.3243579
2988	-55.48175	-100.183	44.70127	0.000428392	0.0343042	0.0109824	0.000318931	0.00503259	0.00598357	0.0153785	0.0412008	0.00775848	0.0317697	0.00452759	0.0264808	0.00376007	0.0358349	0.0058587	0.0407891	0.000860062	0.0356311	0.00525354	0.0105923	0.00537883	0.0285862	0.017894	0.0303674	0.0751245	0.0299351	0.00860251	0.00794962	0.0243995	0.0132693	0.0788501	0.00644785	0.0138946	0.034994	0.0161861	0.749645	0.868894	0.957103	1.04482	1.15089	1.33396	0.2083561	0.000599464	0.048003	0.0153681	0.000446292	0.00704228	0.00837301	0.0215197	0.0576538	0.0108567	0.0444565	0.00633562	0.0370555	0.0052616	0.050145	0.00819828	0.0570776	0.00120352	0.0498598	0.00735146	0.0148222	0.00752678	0.0400016	0.0250397	0.0424941	0.105124	0.0418892	0.0120378	0.0111242	0.0341431	0.0185682	0.110338	0.00902269	0.0194433	0.0489683	0.0226497	0.549101	0.450899	0.5491006	0.7146253
3024	-46.01309	-89.89076	43.87767	0.000156886	0.0057307	0.00911358	0.00641437	0.0264638	0.00459522	0.0014004	0.010232	0.000399316	0.0249716	0.000850088	0.00184007	0.00766222	0.0120076	0.00107137	0.0039937	0.0056482	0.00617604	0.00475253	0.0173725	0.0102827	0.00324746	0.0091313	0.00323688	0.0221421	0.0223929	0.00784992	0.00903531	9.37069e-05	0.00727211	0.000380386	0.00809266	0.0205907	0.00532152	0.0145823	0.255825	0.514342	0.812673	1.23051	1.94423	3.90893	0.9857329	0.000532714	0.0194588	0.0309455	0.0217802	0.0898588	0.0156032	0.00475511	0.034743	0.00135589	0.0847921	0.00288651	0.00624801	0.0260174	0.0407722	0.00363786	0.0135608	0.0191787	0.020971	0.0161374	0.0589889	0.0349154	0.0110269	0.0310057	0.010991	0.0751845	0.0760358	0.0266547	0.0306798	0.000318185	0.0246927	0.00129161	0.0274789	0.0699164	0.0180694	0.0495148	0.872043	0.127957	0.8720428	0.2945041
3060	-51.42121	-95.75403	44.33281	0.000169909	0.0243152	0.0265296	0.0427089	0.0275076	0.0885672	0.0107814	0.00760888	0.00357274	0.0105706	0.0223215	0.00941321	0.0110129	0.0766871	0.0281639	0.0290731	0.000803067	0.00469137	0.0742316	0.029551	0.0176071	0.00620873	0.029268	0.0249395	0.0267823	0.108519	0.0274028	0.0796629	0.00063418	0.00500436	0.000326637	0.041215	0.0649998	0.0276929	0.0787195	0.685887	0.832032	0.944246	1.05905	1.20188	1.45797	0.2726276	0.000159201	0.0227827	0.0248576	0.0400172	0.025774	0.0829853	0.0101019	0.00712934	0.00334757	0.00990438	0.0209147	0.00881995	0.0103189	0.071854	0.0263889	0.0272408	0.000752454	0.0043957	0.0695532	0.0276886	0.0164974	0.00581743	0.0274235	0.0233678	0.0250944	0.101679	0.0256757	0.0746423	0.000594212	0.00468896	0.000306051	0.0386174	0.0609032	0.0259476	0.0737582	0.954564	0.0454357	0.9545643	1.067263
